index,decision,reason,site,source_kind,title,url
3675,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,부산통기타 동호회 ★보컬 소모임 ~첫번째 강습(맛보기 영상!) ^^★,https://cafe.daum.net/happy-guitar/TGbP/307
3676,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,송파구 문정동 문정법조단지 대관 신청받습니다(PT샵),https://cafe.daum.net/spodream/6mKK/6975
3677,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,꿀벌사랑 동호회 경상방 소모임 에대하여,https://cafe.daum.net/beelove/RW1h/1085
3678,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,2026년 운영진 소개 및 2026년 연간 일정 공지,https://cafe.daum.net/acaworcle/4SRW/509
3679,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,"[축산신문] 밴드 동호회 ‘양봉연구회’, 제3차 정기모임 개최",https://cafe.daum.net/yingyangbee/b2Fd/161
3680,keep,K02_REVIEWED_APP_QUESTION,daum,search_preview,동호회 들어볼라고 소모임 어플가입했는데,https://cafe.daum.net/ok1221/8lcX/50140640
3681,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,아반떼XD 동호회 NXD [회칙수정안],https://cafe.daum.net/xdlove/OMZV/17
3682,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,제 1회 울산라틴 동호회 연합 벙개..(라틴댄스울산 제 47회 로얄앵커 소모임 !!),https://cafe.daum.net/latindanceulsan/8G4O/191
3683,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,소모임 신청을 받습니다.,https://cafe.daum.net/sweetyswing/56mL/1
3684,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,꿀벌사랑 동호회 40회정모 지출,https://cafe.daum.net/beelove/RW1h/1161
3685,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,백학벽화 동호회 방이 오픈 되었어요.소설방 아래입니다. 소모임 가입 원하시면 리플콜 해주셔요.,https://cafe.daum.net/lotto100hak/J6C8/7072
3686,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,Re:굴벌사랑 동호회 경기지역 소모임 최종 시간표임니다,https://cafe.daum.net/beelove/RW1h/348
3687,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,동호회 명예훼손 / 허위(추측)사실 유포에 대한 공식 입장.,https://cafe.daum.net/kicha/ANl/24380
3688,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,동대부고골프 동호회 회원님들은 소모임 방에 다시등록바랍니다!,https://cafe.daum.net/ddbk1/2BYK/54
3689,keep,K02_REVIEWED_APP_QUESTION,daum,search_preview,소모임 어플에 취미 동호회 들고싶은데 회비있는 쪽이 이상한 사람 별로없겟지???,https://cafe.daum.net/weareshower/ZEn5/4776731
3690,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,소모임 참가합시다. > 강습신청 관련,https://cafe.daum.net/LP/4o/39909
3691,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,11월 대구.경북 소모임 을 추진합니다.,https://cafe.daum.net/beelove/RW1h/80
3692,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,오상회 2025 송년모임 기사 / 서울상대 동창회보 2월1일자,https://cafe.daum.net/osanghoi/r0DP/32
3693,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,소모임란에 겨울 소모임 이 개설되었습니다.,https://cafe.daum.net/butake/2Jfn/889
3694,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,족구 동호회 신규회원은 소모임 방으로..,https://cafe.daum.net/boksusclass/2dEK/81
3695,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,나 당근마켓에서 등산 동호회 만들었었는데 한 3-4명 소모임 운영할랫거든?,https://cafe.daum.net/weareshower/ZEmx/201785
3696,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,참! 결산 자료는 축구 동호회 소모임 방에 게시 해놓았습니다..,https://cafe.daum.net/prugio8/AaMk/1537
3697,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,아반떼HD클럽 동호회 회칙(복사본):서경지역(참고용),https://cafe.daum.net/CLUBHD/84Gs/13225
3698,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,아니 벌써 회장님의 임기가 끝났네 그랴,https://cafe.daum.net/sdh21/1U3G/277
3699,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,다목적 실내체육관 대관 안내/광명시/일요일대관,https://cafe.daum.net/spodream/1gh2/4445
3700,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,"[중요] 회칙 개정, 운영요령 변경 안내 및 투표 공고",https://cafe.daum.net/swingfever/16qF/852
3701,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,오상회 2025년도 총회/송년모임 후기,https://cafe.daum.net/osanghoi/iE1f/584
3702,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,꿀사동 충남 남부권 소모임,https://cafe.daum.net/beelove/RW1h/1143
3703,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,오상회(62학번) 2025년도 총회/송년모임,https://cafe.daum.net/mijunsck/VjNb/768
3704,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,등업관련해서 또한 동호회 활동에 대한 한마디 ^^,https://cafe.daum.net/joyofboarding/HQoT/470
3705,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,크레이지 소모임 부활 프로젝트,https://cafe.daum.net/CrazySwing/M30C/1
3706,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,Re:중국의 비경-중국 산 여행 관련 소모임 테마여행 동호회 에 많은 가입 바랍니다.,https://cafe.daum.net/jingunsan/5K2L/172
3707,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,[건의에 대한 답변] 소모임 은 허가 하지 않습니다.,https://cafe.daum.net/classicmusic/VuE/10503
3708,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,아름다운 만남은 지속되어야 한다!(꿀사동 대구경북 소모임 ),https://cafe.daum.net/beelove/erp/4673
3709,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,소모임 활성 이벤트,https://cafe.daum.net/inline4989/9wvT/153
3710,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,카페내 소모임 ..,https://cafe.daum.net/SJtennis/8UH2/82
3711,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,경상방 소모임 에 즘하여....,https://cafe.daum.net/beelove/RW1h/1058
3712,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,산푸 동호회 구성 모집(07.5.1),https://cafe.daum.net/cjsannamprugio/Irzl/1
3713,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,소모임 접수에 앞서 생각해 봐야 할 점!!! (회칙중 소모임 관련 조항 발췌포함),https://cafe.daum.net/joyofboarding/HvBj/35
3714,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,주말 캠핑 동호회 모임 (원주피노키오캠핑장),https://cafe.daum.net/gosaipan2016/jcxE/48
3715,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,안산 에이스볼링장 조동아리 클럽 회원 모집합니다.,https://cafe.daum.net/bowlingevent/LGp7/1311
3716,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,☞….. 영락 골프 소모임 축하드립니다..,https://cafe.daum.net/topgunsky/Nqur/1
3717,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,다그린 남한강 동호회 발족과 탐석(02.10.09),https://cafe.daum.net/chamsuseok/EM2E/41
3718,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,E3 SPEED MAX 인라인시승 평가 당첨 동호회 명단,https://cafe.daum.net/inline4989/2fPw/113
3719,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,볼링 고정 멤버와 소모임 운영에 대한 생각입니다,https://cafe.daum.net/happysquare/Un61/10306
3720,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,1년동안 프리스타일 동호회 하면서...,https://cafe.daum.net/freestylewoorizip/1HOW/4770
3721,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,소모임 출범에 즈음하여...,https://cafe.daum.net/joyofboarding/Htrc/90
3722,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,소모임 출범에 즈음하여...,https://cafe.daum.net/joyofboarding/HQoT/1629
3723,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,소모임 (Joy Of Fishing) 출범에 즈음하여...,https://cafe.daum.net/joyofboarding/HPfU/53
3724,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,2017년1월 꿀벌사랑 동호회 전남 광주 소모임 회장 당선.,https://cafe.daum.net/queenbeeSJ/GuM/15
3725,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,소모임 출범에 즈음하여...,https://cafe.daum.net/joyofboarding/Htre/220
3726,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,대맛길 소모임 입니다>> 대사모 & 해피타임 ~ 소모임 활동도 열심히 하자구요^^,https://cafe.daum.net/dmglove/By4d/2619
3727,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,소모임 (티거매니아) 출범에 즈음하여...,https://cafe.daum.net/joyofboarding/HDSh/275
3728,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,★ 소모임 이나 단체로 관람을 원하시는 동호회 는 02)766-9981로 전화주십시오.,https://cafe.daum.net/ilovehamil/5533/383
3729,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,소모임 (고스트헌터) 출범에 즈음하여...,https://cafe.daum.net/joyofboarding/HDSh/297
3730,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,레저 소모임 관련 당부 사항 안내드립니다.,https://cafe.daum.net/clubmercedes/Sbto/63
3731,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,소모임 게시판 정리,https://cafe.daum.net/latinboston/LlzO/12705
3732,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,소모임 현실..회원님들은??,https://cafe.daum.net/joyofboarding/HZ9A/304
3733,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,동호회 운영방안,https://cafe.daum.net/latinboston/LlzO/13440
3734,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,소모임 <카페속카페>가 오픈하였습니다.,https://cafe.daum.net/chickenchangup/GyXI/409
3735,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,<골프 동호회 >는 활동을 ...?,https://cafe.daum.net/h6/5vAJ/141
3736,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,※ 필독[ 동호회 회칙 및 공정위 표준약관/사업자정보 공개],https://cafe.daum.net/airplanes/2oXO/8
3737,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,2009년 소모임 안내 및 소모임지기 모집.,https://cafe.daum.net/cjskilove/GC4y/13668
3738,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,동호회 회칙및 오프 소모임 건등 회의내용이 궁금하네요,https://cafe.daum.net/rocsta/UXh/28340
3739,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,메이크업 동호회 정과신 카페에서 소모임 을 가지려합니다 ( 날짜수정),https://cafe.daum.net/beuinfo/2WLj/149
3740,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,"동호회 대표 시삽의 선출 및 운영진 구성, 회칙에 대해서...참고하시죠...(살사랑에서 펌)",https://cafe.daum.net/ezlatin/E3tc/434
3741,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,소모임 회장단 회의 성료(2008.3.18),https://cafe.daum.net/kyungbock37/VWG/65
3742,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,동호회 회칙 (2010년 9월 5일 인준),https://cafe.daum.net/hikluv/KbBx/2
3743,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,님들 동호회 나 취미학원이나 소모임 등 하시는 분있으세요!!! 분야 적어주세요!!!!,https://cafe.daum.net/zoomin62/GN37/162771
3744,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,"자동차 동호회 ""수사자회"" 모임소개",https://cafe.daum.net/2002suwon/Ca71/908
3745,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,미트월드산악회12월4째주 27일 토요일 정기산행공지,https://cafe.daum.net/jkfood/M7vn/35
3746,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,인천 동호회 첫번째 자체시합 후기 + 이런저런 이야기,https://cafe.daum.net/WEIGHTLIFTING/ePpB/133
3747,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,아파트 동호회 사무실(모임방)에 대하여,https://cafe.daum.net/inchonfirstcity/80KM/2844
3748,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,새로운 소모임 개설을 알려드립니다.,https://cafe.daum.net/ulsantongchin/DM8P/4077
3749,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,무풍 소모임 규정 관련,https://cafe.daum.net/mupung8/EM5T/267
3750,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,소모임 운영 안내,https://cafe.daum.net/neoswing/EBv/1001
3751,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,레저 소모임 관련 당부 사항 안내드립니다.,https://cafe.daum.net/clubmercedes/Sbtp/517
3752,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,레저 소모임 관련 당부사항 안내드립니다.,https://cafe.daum.net/clubmercedes/L5RN/998
3753,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,[필독]바다무대의 소모임 에 대해 아십니까?,https://cafe.daum.net/pfree/G1R/30817
3754,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,소모임 게시판을 전면개편한거 아시죠? 여러분의 의견을 묻습니다.,https://cafe.daum.net/latindance/73b/41488
3755,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,철도 동호회 게시판관리자 지정 및 운영(지원)단 출범관련 공지,https://cafe.daum.net/kicha/ANj/30704
3756,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,Re:인라인파크 4주년 동호회 스토리 이벤트[인라인강북],https://cafe.daum.net/inlinekangbook/7Ch/50559
3757,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,☞….. 영락 볼링 소모임 [영볼회] 축하드립니다.,https://cafe.daum.net/topgunsky/O1ri/1
3758,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,크레이지스윙 동호회 회칙(개정번호17),https://cafe.daum.net/CrazySwing/Mm3A/1
3759,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,크레이지스윙 동호회 회칙(개정번호18),https://cafe.daum.net/CrazySwing/Mm3A/3
3760,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,"경매, 주식, 해외부동산 소모임 폐쇄에 대한 협조 부탁합니다.",https://cafe.daum.net/butake/1BYb/1005
3761,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,견지 동호회 연합공출,https://cafe.daum.net/yeoullove/Dckn/323
3762,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,경상방 소모임 안내,https://cafe.daum.net/beelove/RW1h/1135
3763,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,동호회 운영과 관련하여 건의사항입니다...,https://cafe.daum.net/ckzkstmzl/B17X/5
3764,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,소모임 운영규칙,https://cafe.daum.net/JejuOreum/h9RH/60
3765,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,소모임 게시판을 전면개편한거 아시죠? 여러분의 의견을 묻습니다.,https://cafe.daum.net/latindance/73e/15232
3766,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,소모임 게시판을 전면개편한거 아시죠? 여러분의 의견을 묻습니다.,https://cafe.daum.net/latindance/73Z/26891
3767,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,봉사 소모임 추진 일정 확정,https://cafe.daum.net/50open/1wJ/3993
3768,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,카페지기님께 '각도별 소모임 카페' 폐지를 건의드립니다.,https://cafe.daum.net/beelove/N6Fv/151
3769,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,동호회 이용 안내 (06.10.30),https://cafe.daum.net/civ3/9on3/22
3770,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,꿀사동 경북 대구 소모임 제안,https://cafe.daum.net/beelove/erp/4654
3771,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,소모임 개설에 관하여....,https://cafe.daum.net/koaroo/GO7a/21
3772,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,소모임 '사진방'에 관하여..,https://cafe.daum.net/netlove40/Gli/40786
3773,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,동호회 모임 장소를 여기서 할까요?,https://cafe.daum.net/forestguide/16vx/3790
3774,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,동호회 모임 장소를 여기서 할까요?,https://cafe.daum.net/pdflora/8fXG/1602
3775,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,소모임 을 폐쇠..?!,https://cafe.daum.net/inlinekangbook/7Ch/33126
3776,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,◇ 동창회는 동호회 활성화로 부터,https://cafe.daum.net/dongsang16/DOeK/18
3777,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,동호회 모임 장소를 여기서 할까요?,https://cafe.daum.net/kwoqo1/AYk/11427
3778,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,3가지 소모임 에도 참여하시면 어떨까요?,https://cafe.daum.net/mercedesbenz/2Kex/6106
3779,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,내겐 상처뿐인 동호회 마을(5)-제가 하늘내린터를 찾아 귀농귀촌하기카페를 운영하는 카페지기 (하늘내린터김황년)에게 보낸 마지막 글입니다.,https://cafe.daum.net/pok0025/W7eg/887
3780,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,내겐 상처뿐인 동호회 마을(5)-제가 하늘내린터를 찾아 귀농귀촌하기카페를 운영하는 카페지기 (하늘내린터김황년)에게 보낸 마지막 글입니다.,https://cafe.daum.net/pok0025/W7eg/1261
3781,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,17/18 시즌 동호회 운영계획,https://cafe.daum.net/skierlove/1L5X/7258
3782,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,지방에서 서울로 오다 (TOMATO 307) 동호회 회칙,https://cafe.daum.net/TOMATO307/NQ6W/65
3783,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,당구 까페 만들지 말구... 걍.. 소모임 하나 만드는게 어떨런지용?,https://cafe.daum.net/Bachata/BGJX/7981
3784,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,우리 동호회 도 이웃을 사랑하는 동호회 가 되어볼까요..?(설문조사),https://cafe.daum.net/skierlove/1L5X/421
3785,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,소모임 게시판을 전면개편한거 아시죠? 여러분의 의견을 묻습니다.,https://cafe.daum.net/latindance/2A9/443
3786,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,소모임 게시판을 전면개편한거 아시죠? 여러분의 의견을 묻습니다.,https://cafe.daum.net/latindance/1v26/12217
3787,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,춤추는 8대 운영진이 출범했습니다....8대 운영진 동호회 운영 방향,https://cafe.daum.net/4446/5Cdp/17214
3788,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,안녕하세요~ 인라인파크 경기지역 소모임 Mr.inline 입니다.,https://cafe.daum.net/crazyslalom/K9Om/502
3789,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,동호회 모임 장소를 여기서 할까요?,https://cafe.daum.net/kjinjubongsatday/CqZj/11
3790,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,☞….. 영락 바둑 소모임 축하드립니다.,https://cafe.daum.net/topgunsky/Ns7m/1
3791,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,동호회 활동하면서 지켜야할 10가지 (마티즈 동호회 에서 퍼왔어요~~),https://cafe.daum.net/cluboptima/QcH/842
3792,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,마포문화재단에서 추진 중인 문화 동호회 지원사업 관련 설문조사입니다. 참여해 주세요^^,https://cafe.daum.net/dicaphotoshop/IFN4/443
3793,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,영쥬늬우스 2탄 - 동호회 주축 멤버 소개,https://cafe.daum.net/shaguitar/N5SQ/5
3794,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,배드민턴/볼링 동호회 개설,https://cafe.daum.net/ysschung/3p8f/164
3795,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,독서 소모임 을 어플로 가입하려는데 괜찮은 모임의 기준 같은게 있을까요?,https://cafe.daum.net/ASMONACOFC/g0oX/1728968
3796,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,[신청]칭한모 소모임 게시판을 신청합니다.,https://cafe.daum.net/qingdaokorean/DGg4/174
3797,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,이름만 작은 소모임 ^^,https://cafe.daum.net/macumba/Etvs/1232
3798,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,코리아캠핑카 동호회 회칙 - 참조,https://cafe.daum.net/KoreaCampingcarLA/4WKh/2844
3799,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,Re:R.P.M내 offroad 소모임 에 관해서,https://cafe.daum.net/rocsta/UXh/21795
3800,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,소모임 이름 결정을 위한 투표! [많이 참가해주세요~],https://cafe.daum.net/teencos/4mqF/385
3801,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,[일요일 살사 소모임 ] 이번 주는 『쇼셜차차』입니다.,https://cafe.daum.net/fkxlseostm/ABRP/3922
3802,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,서울 피아노 동호회 (모임) 하실분 혹시 계실까요??,https://cafe.daum.net/choral/BYO/42342
3803,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,소모임 방 등급 조정안내,https://cafe.daum.net/4050cafe/7iZk/17465
3804,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,동호회 이야기.,https://cafe.daum.net/timeside/Qha/28213
3805,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,"외로움과 사회적 고립, 심각한 건강 위험 !!!!!!!",https://cafe.daum.net/kyowoosarang/WGSI/1810
3806,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,동호회 모임 장소를 여기서 할까요?,https://cafe.daum.net/hjsan/XND/3551
3807,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,"외로움과 사회적 고립, 심각한 건강 위험 !!!!!!!",https://cafe.daum.net/hysss9570/Y6UA/2734
3808,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,서울 피아노 동호회 (모임) 하실분 혹시 계실까요??,https://cafe.daum.net/pianolf/Rj7R/44
3809,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,"너무나 기다리셨던 살사 소모임 "" D-2 "" 모집 들어갑니다~!",https://cafe.daum.net/4446/QBIe/83
3810,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,Re:인라인파크 4주년 동호회 스토리 이벤트[인라인강북](수정완료),https://cafe.daum.net/inlinekangbook/7Ch/50566
3811,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,"대구마술공연, 어른들의 마음에도 마법은 필요합니다.",https://cafe.daum.net/fmagic/NdB/181
3812,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,동호회 회칙,https://cafe.daum.net/9point/ATgS/117
3813,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,광주 전남 소모임,https://cafe.daum.net/beelove/5bBK/12951
3814,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,새로운 소모임 으로 한단계 업그레이드~!!,https://cafe.daum.net/diziranger/BE9S/209
3815,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,동호회 회칙,https://cafe.daum.net/9point/ATgS/1
3816,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,산푸에서 동호회 운영 규칙,https://cafe.daum.net/cjsannamprugio/Irzl/2
3817,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,청양 한우리 사이클 동호회 ...,https://cafe.daum.net/qingdaokorean/Hud4/48
3818,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,대회참가시 팀이름등록시 궁금.. 팀이름+ 동호회 이름사용??,https://cafe.daum.net/gjmonstertruck/LIs6/98
3819,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,daum,search_preview,*****4월14일(토요일)중동고72회자전거 동호회 발대식*****,https://cafe.daum.net/cdmtb/lNwU/42
